rt,response,participant_id,trial_index,task_1,cue_1_dur,congruency,task_switch,or_switch,mov_switch
0.5468000000000466,1.0,37.0,30.0,mov,1845.0,1,0,0,0
0.6939000000001397,1.0,37.0,31.0,or,1845.0,0,1,1,0
0.6593999999999068,1.0,37.0,32.0,mov,1845.0,1,1,1,0
0.6846999999999535,1.0,37.0,33.0,or,1845.0,0,1,0,1
1.203899999999907,1.0,37.0,34.0,mov,1845.0,0,1,1,1
0.6531999999999535,1.0,37.0,35.0,mov,1845.0,1,0,1,0
1.0024000000001396,1.0,37.0,36.0,mov,1845.0,0,0,1,0
0.6296999999999534,1.0,37.0,37.0,mov,1845.0,0,0,0,0
0.8469000000001397,1.0,37.0,38.0,or,1845.0,0,1,0,0
0.7783000000000466,1.0,37.0,39.0,mov,1845.0,1,1,0,1
0.8936999999999534,1.0,37.0,40.0,mov,1845.0,1,0,1,1
0.7188000000000465,1.0,37.0,41.0,mov,1845.0,1,0,1,1
0.7121999999999534,1.0,37.0,42.0,or,1845.0,1,1,1,1
0.5373000000000465,1.0,37.0,43.0,or,1845.0,1,0,0,0
0.7726999999999534,1.0,37.0,44.0,mov,1845.0,1,1,0,0
0.63,1.0,37.0,45.0,or,1845.0,1,1,1,1
1.0993000000000466,1.0,37.0,46.0,mov,1845.0,0,1,1,0
0.7466999999999534,1.0,37.0,47.0,mov,1845.0,1,0,0,1
1.0398000000000465,1.0,37.0,48.0,mov,1845.0,0,0,1,0
0.5951999999999534,1.0,37.0,49.0,mov,1845.0,1,0,0,1
0.6783000000000465,1.0,37.0,50.0,or,1845.0,1,1,1,1
0.6456999999999534,1.0,37.0,51.0,mov,1845.0,0,1,1,0
0.6348999999999069,-1.0,37.0,52.0,or,1845.0,0,1,1,1
0.6621999999999534,1.0,37.0,53.0,mov,1845.0,0,1,0,0
1.1775999999998603,1.0,37.0,54.0,mov,1845.0,0,0,0,0
1.0448000000000466,1.0,37.0,55.0,or,1845.0,0,1,0,0
1.0720999999998604,1.0,37.0,56.0,or,1845.0,1,0,0,1
0.6092000000001863,1.0,37.0,57.0,or,1845.0,1,0,1,1
0.7105999999998603,1.0,37.0,58.0,or,1845.0,0,0,0,1
0.7918999999999069,1.0,37.0,59.0,mov,1845.0,1,1,1,0
0.7383000000000466,1.0,37.0,60.0,or,1845.0,1,1,0,0
0.8655,1.0,37.0,61.0,mov,1845.0,0,1,0,1
0.7269000000001397,1.0,37.0,62.0,mov,1845.0,0,0,1,1
0.718,1.0,37.0,63.0,or,1845.0,1,1,0,1
0.8013999999999069,1.0,37.0,64.0,mov,1845.0,1,1,0,0
0.6685999999998603,1.0,37.0,65.0,or,1845.0,0,1,1,0
0.6078999999999068,1.0,37.0,66.0,or,1845.0,1,0,0,1
0.6391999999999535,1.0,37.0,67.0,or,1845.0,0,0,1,0
0.4803999999999068,1.0,37.0,68.0,or,1845.0,1,0,0,1
0.5959000000001397,1.0,37.0,69.0,mov,1845.0,1,1,0,0
0.7190999999998603,1.0,37.0,70.0,mov,1845.0,0,0,0,1
0.6003000000000466,1.0,37.0,71.0,or,1845.0,0,1,1,1
0.6635999999998603,1.0,37.0,72.0,or,1845.0,0,0,0,0
0.6648999999999069,1.0,37.0,73.0,or,1845.0,1,0,1,0
1.0461999999999534,1.0,37.0,74.0,mov,1845.0,0,1,0,1
0.4753999999999068,1.0,37.0,75.0,mov,1845.0,0,0,0,0
0.4648000000000465,1.0,37.0,76.0,mov,1845.0,0,0,1,1
0.6998999999999068,1.0,37.0,77.0,mov,1845.0,1,0,1,0
0.5711999999999534,-1.0,37.0,78.0,or,1845.0,0,1,0,1
0.6825,1.0,37.0,79.0,or,1845.0,1,0,1,0
0.9088999999999068,1.0,37.0,0.0,mov,1845.0,1,1,1,1
0.9481999999999534,-1.0,37.0,1.0,or,1845.0,0,1,1,0
0.7515,1.0,37.0,2.0,or,1845.0,0,0,1,1
0.6508000000000466,1.0,37.0,3.0,mov,1845.0,1,1,1,0
0.83,1.0,37.0,4.0,mov,1845.0,1,0,0,0
0.5553000000000465,1.0,37.0,5.0,mov,1845.0,1,0,1,1
0.6646999999999517,1.0,37.0,6.0,or,1845.0,1,1,0,0
0.9639000000001396,1.0,37.0,7.0,mov,1845.0,0,1,0,1
0.9431999999999534,1.0,37.0,8.0,or,1845.0,0,1,0,0
0.5386000000000931,1.0,37.0,9.0,or,1845.0,0,0,0,0
0.7178000000000465,1.0,37.0,10.0,mov,1845.0,0,1,0,0
0.6491000000000932,1.0,37.0,11.0,mov,1845.0,1,0,0,1
0.6763000000000465,1.0,37.0,12.0,mov,1845.0,0,0,0,1
0.8076999999999535,1.0,37.0,13.0,mov,1845.0,0,0,0,0
0.8688000000000465,1.0,37.0,14.0,or,1845.0,1,1,1,0
0.6640999999998602,1.0,37.0,15.0,mov,1845.0,1,1,0,0
1.0014000000001395,1.0,37.0,16.0,mov,1845.0,0,0,1,0
0.7566999999999534,1.0,37.0,17.0,mov,1845.0,0,0,1,1
0.8081000000000931,1.0,37.0,18.0,mov,1845.0,0,0,0,0
0.6354000000001397,1.0,37.0,19.0,or,1845.0,1,1,1,0
0.8826000000000931,1.0,37.0,20.0,mov,1845.0,1,1,1,1
0.47,1.0,37.0,21.0,mov,1845.0,1,0,0,0
0.7690999999998603,1.0,37.0,22.0,or,1845.0,0,1,0,1
0.6465,1.0,37.0,23.0,or,1845.0,1,0,0,1
0.6455999999998603,1.0,37.0,24.0,or,1845.0,0,0,1,0
0.5388999999999069,1.0,37.0,25.0,or,1845.0,0,0,1,1
0.6324000000001397,1.0,37.0,26.0,mov,1845.0,1,1,0,1
0.5475,-1.0,37.0,27.0,mov,1845.0,0,0,0,1
0.6026999999999534,1.0,37.0,28.0,mov,1845.0,1,0,0,1
0.9441000000000932,1.0,37.0,29.0,or,1845.0,0,1,1,0
1.1793000000000466,1.0,37.0,30.0,or,1845.0,1,0,0,1
0.8105999999998603,1.0,37.0,31.0,or,1845.0,0,0,0,1
0.622,1.0,37.0,32.0,mov,1845.0,1,1,0,1
0.6950999999998603,1.0,37.0,33.0,mov,1845.0,0,0,1,0
0.6805,1.0,37.0,34.0,or,1845.0,1,1,1,0
0.5708999999999068,1.0,37.0,35.0,or,1845.0,1,0,1,1
0.5398999999999069,1.0,37.0,36.0,or,1845.0,1,0,0,0
0.7004000000001397,1.0,37.0,37.0,mov,1845.0,1,1,1,1
0.6295999999998603,1.0,37.0,38.0,mov,1845.0,1,0,1,1
0.6130999999998603,1.0,37.0,39.0,or,1845.0,1,1,1,1
0.4723000000000465,1.0,37.0,40.0,or,1845.0,1,0,0,0
0.6673999999999068,-1.0,37.0,41.0,mov,1845.0,0,1,0,1
1.300899999999907,1.0,37.0,42.0,or,1845.0,0,1,0,0
0.894,1.0,37.0,43.0,mov,1845.0,0,1,0,0
0.5673000000000465,1.0,37.0,44.0,mov,1845.0,0,0,0,0
0.7986000000000931,1.0,37.0,45.0,or,1845.0,1,1,1,0
0.9278999999999068,1.0,37.0,46.0,mov,1845.0,1,1,1,1
0.6971000000000931,1.0,37.0,47.0,or,1845.0,0,1,1,0
0.6805999999998603,1.0,37.0,48.0,mov,1845.0,1,1,1,0
0.7596999999999534,1.0,37.0,49.0,mov,1845.0,0,0,1,0
0.5711000000000931,1.0,37.0,50.0,mov,1845.0,0,0,0,0
0.8823000000000466,1.0,37.0,51.0,or,1845.0,0,1,1,1
0.6498000000000466,1.0,37.0,52.0,or,1845.0,1,0,0,1
0.753,1.0,37.0,53.0,mov,1845.0,1,1,1,1
0.7120999999998603,1.0,37.0,54.0,mov,1845.0,0,0,0,1
0.4594000000001397,1.0,37.0,55.0,mov,1845.0,0,0,1,1
0.6066999999999534,-1.0,37.0,56.0,or,1845.0,0,1,1,1
0.7318999999999068,1.0,37.0,57.0,or,1845.0,0,0,0,0
0.8811999999999535,1.0,37.0,58.0,mov,1845.0,1,1,0,1
0.6946000000000931,1.0,37.0,59.0,mov,1845.0,0,0,1,0
0.8439000000001396,1.0,37.0,60.0,mov,1845.0,0,0,1,1
0.693,1.0,37.0,61.0,or,1845.0,0,1,1,1
0.5544000000001397,1.0,37.0,62.0,or,1845.0,1,0,1,0
0.4816999999999534,1.0,37.0,63.0,or,1845.0,1,0,1,1
0.7028999999999068,1.0,37.0,64.0,or,1845.0,0,0,1,0
0.6962999999998137,1.0,37.0,65.0,or,1845.0,0,0,0,0
0.6115,1.0,37.0,66.0,or,1845.0,0,0,1,1
0.9129000000001396,1.0,37.0,67.0,mov,1845.0,1,1,1,0
0.7341000000000931,1.0,37.0,68.0,or,1845.0,1,1,0,0
0.5215,1.0,37.0,69.0,or,1845.0,1,0,0,0
0.7786000000000931,1.0,37.0,70.0,mov,1845.0,0,1,0,1
0.5918000000000465,1.0,37.0,71.0,mov,1845.0,0,0,1,1
0.7653000000000466,1.0,37.0,72.0,or,1845.0,0,1,1,1
0.8405,1.0,37.0,73.0,or,1845.0,1,0,0,1
0.8538000000000465,1.0,37.0,74.0,mov,1845.0,0,1,1,0
0.5731000000000931,1.0,37.0,75.0,mov,1845.0,1,0,0,1
0.5084000000001397,1.0,37.0,76.0,mov,1845.0,1,0,0,0
0.7596999999999534,1.0,37.0,77.0,or,1845.0,0,1,0,1
0.6908000000000466,1.0,37.0,78.0,or,1845.0,0,0,1,1
0.6121000000000931,1.0,37.0,79.0,mov,1845.0,1,1,1,0
1.3398000000000465,1.0,37.0,0.0,or,1845.0,0,1,0,1
0.539,1.0,37.0,1.0,or,1845.0,1,0,1,0
0.7381999999999534,1.0,37.0,2.0,mov,1845.0,0,1,1,0
0.7635,1.0,37.0,3.0,or,1845.0,0,1,1,1
0.9546999999999536,1.0,37.0,4.0,mov,1845.0,0,1,1,1
0.5581999999999534,1.0,37.0,5.0,or,1845.0,1,1,0,1
0.5034000000001415,1.0,37.0,6.0,or,1845.0,1,0,0,0
0.8006999999999534,1.0,37.0,7.0,mov,1845.0,0,1,1,0
0.646,1.0,37.0,8.0,or,1845.0,1,1,0,1
0.6870999999998603,1.0,37.0,9.0,mov,1845.0,1,1,0,0
0.6305999999998603,1.0,37.0,10.0,or,1845.0,1,1,0,0
1.0178999999999068,-1.0,37.0,11.0,or,1845.0,0,0,0,1
0.8721000000000931,1.0,37.0,12.0,or,1845.0,0,0,0,0
0.6434000000001397,1.0,37.0,13.0,or,1845.0,1,0,0,1
0.7986000000000931,1.0,37.0,14.0,or,1845.0,0,0,0,1
0.7998000000000466,1.0,37.0,15.0,mov,1845.0,1,1,1,0
0.6571000000000932,1.0,37.0,16.0,mov,1845.0,1,0,0,0
0.5465999999998603,1.0,37.0,17.0,mov,1845.0,1,0,0,0
0.6435999999998603,1.0,37.0,18.0,or,1845.0,1,1,0,0
0.625,1.0,37.0,19.0,or,1845.0,1,0,1,1
0.6343000000000466,1.0,37.0,20.0,mov,1845.0,1,1,1,1
0.9116000000000932,1.0,37.0,21.0,mov,1845.0,1,0,1,1
0.5368000000000466,1.0,37.0,22.0,mov,1845.0,1,0,1,1
0.6742999999998137,1.0,37.0,23.0,or,1845.0,0,1,1,0
0.6114000000001397,1.0,37.0,24.0,mov,1845.0,1,1,0,1
0.8366999999999535,1.0,37.0,25.0,mov,1845.0,0,0,1,0
0.606,1.0,37.0,26.0,mov,1845.0,0,0,1,1
0.6013000000000466,1.0,37.0,27.0,mov,1845.0,0,0,1,1
0.5886999999999535,1.0,37.0,28.0,mov,1845.0,1,0,1,0
0.592,1.0,37.0,29.0,mov,1845.0,0,0,0,1
0.7411999999999535,1.0,37.0,30.0,or,1845.0,0,1,0,0
0.6704000000001397,1.0,37.0,31.0,or,1845.0,1,0,1,0
0.6736999999999534,1.0,37.0,32.0,or,1845.0,0,0,0,1
0.5550999999998603,1.0,37.0,33.0,or,1845.0,0,0,0,0
0.7501999999999535,1.0,37.0,34.0,mov,1845.0,1,1,1,0
1.1815,1.0,37.0,35.0,mov,1845.0,0,0,1,0
0.9248000000000466,1.0,37.0,36.0,or,1845.0,0,1,1,1
0.7541000000000931,1.0,37.0,37.0,mov,1845.0,0,1,1,1
0.5735,1.0,37.0,38.0,or,1845.0,1,1,1,0
0.6046999999999534,1.0,37.0,39.0,or,1845.0,1,0,0,0
0.964,1.0,37.0,40.0,mov,1845.0,0,1,0,1
0.6091999999999534,1.0,37.0,41.0,mov,1845.0,1,0,0,1
0.5145999999998603,1.0,37.0,42.0,or,1845.0,1,1,0,0
1.1478000000000466,1.0,37.0,43.0,or,1845.0,0,0,1,0
0.8011999999999534,1.0,37.0,44.0,mov,1845.0,1,1,1,0
0.7361999999999534,1.0,37.0,45.0,mov,1845.0,1,0,1,1
0.7256000000000932,1.0,37.0,46.0,or,1845.0,1,1,1,1
0.617,1.0,37.0,47.0,or,1845.0,1,0,1,1
0.6701000000000932,1.0,37.0,48.0,or,1845.0,0,0,0,1
0.4875999999998603,1.0,37.0,49.0,or,1845.0,0,0,1,1
0.4948000000000466,1.0,37.0,50.0,or,1845.0,1,0,1,0
0.766,1.0,37.0,51.0,mov,1845.0,0,1,0,1
0.7213999999999069,1.0,37.0,52.0,mov,1845.0,1,0,0,1
0.9505999999998604,1.0,37.0,53.0,mov,1845.0,0,0,1,0
0.7499000000001397,1.0,37.0,54.0,or,1845.0,1,1,0,1
0.6151999999999535,1.0,37.0,55.0,mov,1845.0,1,1,0,0
0.6824000000001397,1.0,37.0,56.0,mov,1845.0,1,0,0,0
0.6678999999999069,1.0,37.0,57.0,or,1845.0,1,1,1,1
1.023,1.0,37.0,58.0,mov,1845.0,1,1,0,0
0.7603999999999068,1.0,37.0,59.0,or,1845.0,0,1,1,0
1.227600000000093,1.0,37.0,60.0,mov,1845.0,1,1,0,1
1.152800000000047,1.0,37.0,61.0,mov,1845.0,0,0,0,1
0.7001000000000931,1.0,37.0,62.0,mov,1845.0,0,0,0,0
0.5974000000001397,1.0,37.0,63.0,mov,1845.0,1,0,0,1
0.6566999999999534,1.0,37.0,64.0,mov,1845.0,1,0,0,0
0.9979000000001396,1.0,37.0,65.0,or,1845.0,0,1,1,0
0.6891999999999534,1.0,37.0,66.0,or,1845.0,0,0,1,1
0.7625999999998603,1.0,37.0,67.0,mov,1845.0,1,1,1,0
0.684,1.0,37.0,68.0,or,1845.0,0,1,0,1
0.5820999999998603,1.0,37.0,69.0,or,1845.0,1,0,0,1
0.4935,1.0,37.0,70.0,or,1845.0,1,0,0,0
0.9066000000000932,1.0,37.0,71.0,or,1845.0,1,0,1,1
0.6159000000001397,1.0,37.0,72.0,or,1845.0,1,0,1,1
1.5272999999998138,1.0,37.0,73.0,mov,1845.0,0,1,0,1
0.5705999999998603,1.0,37.0,74.0,mov,1845.0,0,0,0,0
0.8158000000000466,1.0,37.0,75.0,mov,1845.0,1,0,1,0
0.6869000000001397,1.0,37.0,76.0,or,1845.0,1,1,1,1
0.6623999999999068,1.0,37.0,77.0,mov,1845.0,1,1,0,0
0.9836999999999534,1.0,37.0,78.0,or,1845.0,0,1,0,1
0.4889000000001397,1.0,37.0,79.0,or,1845.0,1,0,0,1
0.92,1.0,37.0,0.0,mov,1845.0,1,1,0,0
0.6911999999999534,1.0,37.0,1.0,or,1845.0,0,1,1,0
0.6905,1.0,37.0,2.0,mov,1845.0,1,1,1,0
0.6116999999997206,1.0,37.0,3.0,or,1845.0,1,1,1,1
0.7391000000000931,1.0,37.0,4.0,mov,1845.0,1,1,0,0
0.9042999999998136,1.0,37.0,5.0,or,1845.0,0,1,0,1
0.5835999999998603,1.0,37.0,6.0,or,1845.0,1,0,0,1
0.7248999999999051,1.0,37.0,7.0,or,1845.0,0,0,0,1
0.6801999999999534,1.0,37.0,8.0,or,1845.0,0,0,0,0
0.7133999999999069,-1.0,37.0,9.0,mov,1845.0,0,1,0,0
0.6868999999999069,1.0,37.0,10.0,or,1845.0,0,1,0,0
0.7238999999999032,1.0,37.0,11.0,or,1845.0,0,0,1,1
0.6031999999997206,1.0,37.0,12.0,mov,1845.0,1,1,1,0
0.6584999999997672,1.0,37.0,13.0,or,1845.0,1,1,1,1
0.7937999999998138,1.0,37.0,14.0,or,1845.0,1,0,0,0
0.6050999999998603,1.0,37.0,15.0,mov,1845.0,1,1,0,0
0.6942999999998137,1.0,37.0,16.0,mov,1845.0,1,0,1,1
0.6476999999999534,1.0,37.0,17.0,mov,1845.0,1,0,1,1
0.511,1.0,37.0,18.0,or,1845.0,1,1,1,1
0.6341999999999535,1.0,37.0,19.0,mov,1845.0,1,1,1,1
0.5855999999998603,1.0,37.0,20.0,or,1845.0,1,1,0,0
0.7266999999997206,1.0,37.0,21.0,or,1845.0,0,0,1,0
0.6501999999999535,1.0,37.0,22.0,or,1845.0,0,0,0,0
0.8432999999998138,1.0,37.0,23.0,mov,1845.0,1,1,0,1
0.8205999999998603,1.0,37.0,24.0,or,1845.0,0,1,1,0
0.6517999999998138,1.0,37.0,25.0,or,1845.0,0,0,0,0
0.5291999999999535,1.0,37.0,26.0,or,1845.0,0,0,0,0
0.5085,1.0,37.0,27.0,or,1845.0,1,0,1,0
0.4597999999998137,1.0,37.0,28.0,or,1845.0,1,0,1,1
0.6810999999998603,-1.0,37.0,29.0,mov,1845.0,0,1,1,0
0.8263999999999069,1.0,37.0,30.0,or,1845.0,0,1,1,1
0.9755999999998604,1.0,37.0,31.0,mov,1845.0,0,1,0,0
0.6888999999999069,1.0,37.0,32.0,or,1845.0,1,1,1,0
0.7860999999998604,1.0,37.0,33.0,or,1845.0,0,0,1,0
0.6352999999998137,1.0,37.0,34.0,or,1845.0,1,0,0,1
0.7457999999998137,1.0,37.0,35.0,or,1845.0,0,0,1,0
0.8639999999997672,1.0,37.0,36.0,mov,1845.0,0,1,1,1
0.9822999999998138,1.0,37.0,37.0,or,1845.0,0,1,0,0
0.6755999999998603,1.0,37.0,38.0,or,1845.0,1,0,1,0
1.082899999999907,1.0,37.0,39.0,mov,1845.0,0,1,1,0
0.8621999999999534,1.0,37.0,40.0,or,1845.0,0,1,1,1
0.7813999999999068,1.0,37.0,41.0,mov,1845.0,0,1,1,1
0.6166999999999534,1.0,37.0,42.0,mov,1845.0,0,0,0,0
0.906,1.0,37.0,43.0,mov,1845.0,1,0,1,0
0.7172999999998138,1.0,37.0,44.0,mov,1845.0,1,0,1,1
0.9205000000000144,1.0,37.0,45.0,or,1845.0,0,1,1,0
0.5797999999998137,1.0,37.0,46.0,or,1845.0,0,0,1,1
0.6250999999998603,1.0,37.0,47.0,mov,1845.0,1,1,0,1
0.5843999999999069,1.0,37.0,48.0,mov,1845.0,1,0,1,1
0.5396999999999534,1.0,37.0,49.0,mov,1845.0,1,0,0,0
0.6288999999999069,1.0,37.0,50.0,or,1845.0,1,1,0,0
0.7642999999998137,1.0,37.0,51.0,mov,1845.0,0,1,1,0
0.6875000000000145,1.0,37.0,52.0,mov,1845.0,0,0,1,1
0.6707999999998138,1.0,37.0,53.0,or,1845.0,1,1,1,0
0.6420000000000146,1.0,37.0,54.0,or,1845.0,1,0,1,1
1.0932999999998136,1.0,37.0,55.0,or,1845.0,0,0,0,1
0.8046000000001077,1.0,37.0,56.0,mov,1845.0,0,1,0,0
1.1160000000000143,1.0,37.0,57.0,mov,1845.0,0,0,1,1
1.0233000000000465,1.0,37.0,58.0,mov,1845.0,0,0,1,1
0.6485000000000145,1.0,37.0,59.0,mov,1845.0,1,0,1,0
0.7637999999998137,1.0,37.0,60.0,mov,1845.0,0,0,1,0
0.6850000000000146,1.0,37.0,61.0,or,1845.0,1,1,1,0
0.6702999999998137,1.0,37.0,62.0,mov,1845.0,1,1,1,1
0.5635000000000145,1.0,37.0,63.0,or,1845.0,1,1,0,0
0.8728999999999069,1.0,37.0,64.0,or,1845.0,1,0,1,1
0.7341999999999534,1.0,37.0,65.0,mov,1845.0,0,1,1,0
0.5315,1.0,37.0,66.0,or,1845.0,0,1,0,0
0.6206999999999534,1.0,37.0,67.0,or,1845.0,1,0,0,1
0.63,1.0,37.0,68.0,mov,1845.0,1,1,0,0
0.7353999999999069,1.0,37.0,69.0,mov,1845.0,0,0,1,0
0.7885999999998603,1.0,37.0,70.0,or,1845.0,0,1,1,1
0.6217999999998137,1.0,37.0,71.0,mov,1845.0,1,1,0,1
0.6191999999999535,1.0,37.0,72.0,or,1845.0,1,1,1,1
1.1445,1.0,37.0,73.0,or,1845.0,0,0,0,1
0.7616999999999534,1.0,37.0,74.0,mov,1845.0,0,1,0,0
0.841,1.0,37.0,75.0,mov,1845.0,1,0,1,0
1.1442999999998138,1.0,37.0,76.0,or,1845.0,0,1,0,1
1.2655,1.0,37.0,77.0,mov,1845.0,1,1,1,0
0.6268999999999069,1.0,37.0,78.0,or,1845.0,1,1,0,0
0.6960999999998603,1.0,37.0,79.0,mov,1845.0,1,1,0,0
1.2225999999881023,1.0,41.0,0.0,mov,2300.0,0,1,0,1
1.0321999999940163,1.0,41.0,1.0,mov,2300.0,0,0,0,0
0.8226999999999535,-1.0,41.0,2.0,or,2300.0,0,1,0,0
1.0492999999821186,1.0,41.0,3.0,mov,2300.0,0,1,0,0
1.2341999999762048,1.0,41.0,4.0,mov,2300.0,0,0,1,1
0.7694999999761348,1.0,41.0,5.0,mov,2300.0,0,0,0,0
1.202699999988079,1.0,41.0,6.0,or,2300.0,0,1,1,1
1.0908000000000502,1.0,41.0,7.0,mov,2300.0,1,1,1,0
0.7814999999881292,1.0,41.0,8.0,mov,2300.0,1,0,0,0
1.3512999999761814,1.0,41.0,9.0,mov,2300.0,0,0,0,1
1.7689999999761348,1.0,41.0,10.0,or,2300.0,0,1,0,0
0.9499999999881292,1.0,41.0,11.0,mov,2300.0,1,1,0,1
1.2484999999881257,1.0,41.0,12.0,mov,2300.0,0,0,1,0
1.892299999988056,1.0,41.0,13.0,or,2300.0,0,1,1,1
0.9787999999821186,1.0,41.0,14.0,mov,2300.0,0,1,0,0
1.3120999999940397,1.0,41.0,15.0,or,2300.0,1,1,0,1
0.9342999999880558,1.0,41.0,16.0,mov,2300.0,0,1,0,1
1.022799999993993,1.0,41.0,17.0,mov,2300.0,1,0,1,0
1.1545999999940395,1.0,41.0,18.0,or,2300.0,1,1,1,1
1.0276999999880791,1.0,41.0,19.0,or,2300.0,1,0,0,0
1.2622999999821185,1.0,41.0,20.0,or,2300.0,0,0,0,1
1.0194000000000232,1.0,41.0,21.0,or,2300.0,0,0,1,1
0.7458999999761582,1.0,41.0,22.0,mov,2300.0,1,1,0,1
1.2386999999999535,1.0,41.0,23.0,mov,2300.0,0,0,0,1
1.2340999999999769,1.0,41.0,24.0,mov,2300.0,0,0,1,1
1.2000999999761115,1.0,41.0,25.0,or,2300.0,1,1,1,0
1.1799999999761348,1.0,41.0,26.0,mov,2300.0,1,1,1,1
1.3247999999880558,1.0,41.0,27.0,or,2300.0,0,1,1,0
0.9859999999881256,1.0,41.0,28.0,or,2300.0,0,0,1,1
0.994399999994086,1.0,41.0,29.0,or,2300.0,1,0,1,0
0.999399999976158,1.0,41.0,30.0,or,2300.0,0,0,1,0
1.154699999982142,1.0,41.0,31.0,or,2300.0,1,0,1,0
1.0030999999881025,-1.0,41.0,32.0,mov,2300.0,0,1,1,0
0.6865999999999767,1.0,41.0,33.0,mov,2300.0,1,0,1,0
1.475099999976126,1.0,41.0,34.0,or,2300.0,0,1,1,0
0.8647999999761814,1.0,41.0,35.0,or,2300.0,0,0,1,1
0.9720999999821652,1.0,41.0,36.0,or,2300.0,0,0,1,1
1.152299999988056,1.0,41.0,37.0,mov,2300.0,1,1,1,0
0.750899999988047,1.0,41.0,38.0,mov,2300.0,1,0,0,0
1.5875999999940396,1.0,41.0,39.0,or,2300.0,1,1,0,0
1.2538999999820952,1.0,41.0,40.0,mov,2300.0,0,1,0,1
1.1535999999940396,1.0,41.0,41.0,or,2300.0,1,1,1,0
0.9628000000000466,1.0,41.0,42.0,or,2300.0,1,0,1,1
1.2720999999821652,1.0,41.0,43.0,or,2300.0,1,0,0,0
1.1754999999940627,1.0,41.0,44.0,mov,2300.0,0,1,1,0
1.1681999999762047,1.0,41.0,45.0,mov,2300.0,0,0,1,1
0.8747999999761814,1.0,41.0,46.0,mov,2300.0,1,0,0,1
1.105499999982072,1.0,41.0,47.0,or,2300.0,1,1,1,1
0.9122999999880558,1.0,41.0,48.0,mov,2300.0,0,1,0,1
0.712499999982072,1.0,41.0,49.0,mov,2300.0,0,0,0,0
1.1338999999880326,1.0,41.0,50.0,or,2300.0,1,1,0,1
0.9072999999821186,1.0,41.0,51.0,or,2300.0,1,0,0,0
0.8036999999821419,1.0,41.0,52.0,mov,2300.0,1,1,0,0
1.119799999993993,1.0,41.0,53.0,mov,2300.0,1,0,0,0
0.7731999999821418,1.0,41.0,54.0,mov,2300.0,1,0,1,1
0.8722999999880557,1.0,41.0,55.0,or,2300.0,1,1,0,0
0.758699999988079,1.0,41.0,56.0,or,2300.0,1,0,0,0
0.8439000000000233,1.0,41.0,57.0,mov,2300.0,0,1,0,1
0.9176999999999534,1.0,41.0,58.0,mov,2300.0,1,0,1,0
1.0748000000000466,1.0,41.0,59.0,or,2300.0,0,1,1,0
1.2923999999880325,1.0,41.0,60.0,mov,2300.0,1,1,0,1
0.8295999999940395,1.0,41.0,61.0,mov,2300.0,0,0,0,1
0.6946999999999535,1.0,41.0,62.0,mov,2300.0,0,0,0,0
1.0216999999940453,1.0,41.0,63.0,or,2300.0,0,1,0,0
1.1805999999881025,1.0,41.0,64.0,or,2300.0,1,0,0,1
1.1038999999821244,1.0,41.0,65.0,or,2300.0,1,0,1,1
0.9746999999880792,1.0,41.0,66.0,or,2300.0,1,0,1,1
0.8772999999880849,1.0,41.0,67.0,mov,2300.0,1,1,0,0
0.8012999999821186,1.0,41.0,68.0,mov,2300.0,1,0,1,1
1.0668000000000466,1.0,41.0,69.0,or,2300.0,1,1,0,0
0.8534999999881256,1.0,41.0,70.0,or,2300.0,0,0,1,0
0.7850999999881023,1.0,41.0,71.0,mov,2300.0,1,1,1,0
0.936699999982142,1.0,41.0,72.0,or,2300.0,1,1,0,0
1.0365999999881024,1.0,41.0,73.0,mov,2300.0,1,1,0,0
0.7278999999821244,1.0,41.0,74.0,mov,2300.0,1,0,1,1
1.4524999999940629,1.0,41.0,75.0,or,2300.0,0,1,0,1
0.7663999999821244,1.0,41.0,76.0,or,2300.0,0,0,0,0
1.0303000000000466,1.0,41.0,77.0,or,2300.0,1,0,0,1
1.1227999999821183,1.0,41.0,78.0,or,2300.0,1,0,1,1
1.5005,1.0,41.0,79.0,mov,2300.0,0,1,1,0
1.4946999999940165,1.0,41.0,0.0,or,2300.0,0,1,1,1
1.0489999999761348,1.0,41.0,1.0,mov,2300.0,1,1,0,1
0.8687999999761814,1.0,41.0,2.0,or,2300.0,1,1,1,1
0.7475999999821652,1.0,41.0,3.0,mov,2300.0,1,1,0,0
0.8894999999881257,1.0,41.0,4.0,mov,2300.0,1,0,0,0
0.8603999999761581,1.0,41.0,5.0,mov,2300.0,1,0,1,1
0.7275999999761116,1.0,41.0,6.0,mov,2300.0,1,0,0,0
1.3300999999761116,1.0,41.0,7.0,mov,2300.0,0,0,1,0
0.8407999999761814,1.0,41.0,8.0,mov,2300.0,1,0,0,1
1.2925999999999769,1.0,41.0,9.0,mov,2300.0,0,0,1,0
0.9123999999880325,1.0,41.0,10.0,mov,2300.0,0,0,0,0
1.0239999999881293,1.0,41.0,11.0,mov,2300.0,1,0,0,1
1.3363999999820952,1.0,41.0,12.0,mov,2300.0,0,0,1,0
1.5343999999761582,1.0,41.0,13.0,or,2300.0,0,1,1,1
0.9807999999881722,1.0,41.0,14.0,or,2300.0,0,0,1,1
0.9801000000000932,1.0,41.0,15.0,or,2300.0,1,0,0,1
1.313799999976065,1.0,41.0,16.0,mov,2300.0,0,1,1,0
